site_id,PM25,n_observed_days,longitude,latitude,PPTN,Tmin,Tmax,WS,RH,TCDC,sample_status
13-063-0091,11.923076923076923,13,-84.390717,33.610845,108.00999526977539,0.6067777872085571,13.222333802117241,3.00064234468672,76.88249384562174,40.17916615804037,public_source_reconstruction_pending_author_sample_comparison
13-067-0003,9.997560975609755,41,-84.607423,34.015436,94.05778198242187,-0.039444597562154134,12.8509995036655,3.07635866800944,76.62693871392145,41.45277735392253,public_source_reconstruction_pending_author_sample_comparison
13-067-0004,9.813333333333333,15,-84.661514,33.89932,95.42250467936198,0.2771111461851332,13.090999783409966,3.0503755225075615,76.62693871392145,41.45277735392253,public_source_reconstruction_pending_author_sample_comparison
13-089-0002,11.690079365079365,84,-84.2905,33.6878,102.75833502875435,0.822777599758572,13.186222701602512,3.02335115008884,76.74282540215387,40.95138965182834,public_source_reconstruction_pending_author_sample_comparison
13-089-2001,9.668292682926829,41,-84.279903,33.901389,97.08722034030491,0.43377768993377686,12.74577751159668,3.0563156710730657,76.74282540215387,41.733333079020184,public_source_reconstruction_pending_author_sample_comparison
13-095-0007,10.181818181818182,44,-84.0998,31.5776,98.52471758524577,3.010666826698515,16.51544540193346,2.9428311083051892,76.06522165934244,36.20694435967339,public_source_reconstruction_pending_author_sample_comparison
13-115-0003,9.929268292682927,41,-85.3232,34.2605,103.88944261338976,-0.2958889047304789,12.350777732001411,3.137138925658332,77.18813942803277,42.34305640326606,public_source_reconstruction_pending_author_sample_comparison
13-121-0032,10.694047619047618,42,-84.389708,33.819564,101.21277262369792,0.27022203869289824,13.051110892825657,3.0412075731489394,76.74282540215387,41.733333079020184,public_source_reconstruction_pending_author_sample_comparison
13-121-0039,11.583333333333334,12,-84.435618,33.802241,100.5349981519911,0.31222212579515246,13.064888795216879,3.0299610879686143,76.74282540215387,41.733333079020184,public_source_reconstruction_pending_author_sample_comparison
13-127-0006,7.1000000000000005,9,-81.495035,31.169805,58.02444110446506,6.911777959929572,17.81955556869507,4.135869148042467,80.61704483032227,39.39305508931478,public_source_reconstruction_pending_author_sample_comparison
13-135-0002,9.45,10,-84.0691,33.9632,96.4613863627116,0.7228890419006347,12.562666818830703,3.0738754590352375,74.10732159084743,41.25277858310275,public_source_reconstruction_pending_author_sample_comparison
13-139-0003,10.285714285714286,14,-83.8134,34.2993,90.74388910929362,0.19733345243665906,11.827112081315782,3.1375900586446126,74.56548334757487,43.61944346957736,public_source_reconstruction_pending_author_sample_comparison
13-153-0001,10.428571428571429,14,-83.5978,32.6056,92.21721852620443,2.5048887302478153,15.591112094455296,2.860392281744215,76.35410741170247,38.98194376627604,public_source_reconstruction_pending_author_sample_comparison
13-185-0003,7.671428571428572,14,-83.2933,30.8486,91.4477737850613,4.83099981546402,17.637666776445176,2.905865772565206,78.12476857503255,38.11805593702528,public_source_reconstruction_pending_author_sample_comparison
13-215-0001,8.953846153846154,13,-84.9789,32.4842,106.36750547620986,1.228666639328003,15.363556491004097,2.9119321796629163,74.93866017659505,37.399999915228946,public_source_reconstruction_pending_author_sample_comparison
13-215-0008,7.214285714285714,7,-84.944635,32.521272,101.46555998060438,0.8097776002354092,14.801332950592041,2.9143590026431614,74.93866017659505,37.399999915228946,public_source_reconstruction_pending_author_sample_comparison
13-215-0011,7.676923076923076,13,-84.9316,32.4297,113.6627822028266,1.415889036655426,15.436888874901666,2.90821779039171,74.93866017659505,37.399999915228946,public_source_reconstruction_pending_author_sample_comparison
13-223-0003,7.761538461538462,13,-85.04534,33.9285,89.03888914320204,-0.8287778668726484,12.134889136420355,3.053830138842265,76.77320777045355,41.03749974568685,public_source_reconstruction_pending_author_sample_comparison
